timestamp,event_type,description,type
2025-04-08 17:18:02,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:03,active_app,Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:03,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:12,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:12,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:17,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:17,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:17,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:18:18,active_app,opera.exe |  ,browsing
2025-04-08 17:19:28,keypress,type something | opera.exe |  ,browsing
2025-04-08 17:19:28,keypress,type something | opera.exe |  ,browsing
2025-04-08 17:19:33,active_app,Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:19:43,active_app,Discord.exe | #chung | lack of sleep - Discord ,chatting
2025-04-08 17:19:53,active_app,Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:20:03,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:20:03,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:20:03,active_app,opera.exe |  ,browsing
2025-04-08 17:20:18,active_app,opera.exe | Lưu trữ đối tượng trên đám mây – Amazon S3 – Amazon Web Services - Opera ,browsing
2025-04-08 17:20:21,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:20:21,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:20:23,active_app,Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:20:26,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:20:26,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:20:33,active_app,Discord.exe | Open ,chatting
2025-04-08 17:20:48,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:20:48,active_app,Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:20:55,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:20:56,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:21:08,active_app,Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:21:10,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:21:12,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:21:12,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:21:18,active_app,opera.exe |  ,browsing
2025-04-08 17:21:19,keypress,type something | opera.exe |  ,browsing
2025-04-08 17:21:19,keypress,type something | opera.exe |  ,browsing
2025-04-08 17:21:20,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:21:20,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:21:20,keypress,type something | explorer.exe | Task Switching ,other
2025-04-08 17:21:23,active_app,Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:21:25,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:21:26,keypress,type something | Discord.exe | #source | lack of sleep - Discord ,chatting
2025-04-08 17:21:26,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:21:26,keypress,type something | Code.exe | app.text - pythonProject - Visual Studio Code ,coding
2025-04-08 17:21:26,keypress,type something | explorer.exe | Task Switching ,other
2025-04-08 17:21:28,active_app,opera.exe |  ,browsing
2025-04-08 17:21:53,active_app,opera.exe | Lưu trữ đối tượng trên đám mây – Amazon S3 – Amazon Web Services - Opera ,browsing
2025-04-08 17:22:08,active_app,opera.exe | Tìm hiểu S3 - AWS (Amazon Simple Storage Service) - Opera ,browsing
2025-04-08 17:22:23,active_app,Code.exe | user_logs.csv - pythonProject - Visual Studio Code ,coding
2025-04-08 17:22:33,active_app,parsecd.exe | Parsec ,other
2025-04-08 17:22:43,active_app,Code.exe | user_logs.csv - pythonProject - Visual Studio Code ,coding
2025-04-08 17:22:48,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-08 17:23:03,active_app,opera.exe | Facebook - Opera ,browsing
2025-04-08 17:23:08,active_app,opera.exe | What language are Visual Studio solution (.sln) files written in? - Software Engineering Stack Exchange - Opera ,browsing
2025-04-08 17:23:13,active_app,opera.exe | Project Solution (.sln) file - Visual Studio (Windows) | Microsoft Learn - Opera ,browsing
2025-04-08 17:23:18,active_app,Discord.exe | #chung | lack of sleep - Discord ,chatting
2025-04-08 17:23:38,active_app,opera.exe | Project Solution (.sln) file - Visual Studio (Windows) | Microsoft Learn - Opera ,browsing
2025-04-08 17:23:43,active_app,opera.exe | suo file - Tìm trên Google - Opera ,browsing
2025-04-08 17:23:48,active_app,opera.exe | Clickstream Analysis with SQL: a Step-by-Step Guide | Upsolver - Opera ,browsing
2025-04-08 17:23:53,active_app,opera.exe | Confluent | The Data Streaming Platform - Opera ,browsing
2025-04-08 17:24:23,active_app,opera.exe | Stream with Apache Kafka® | Confluent - Opera ,browsing
2025-04-08 17:24:43,active_app,Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-08 17:31:03,active_app,opera.exe | Confluent | The Data Streaming Platform - Opera ,browsing
2025-04-08 17:31:08,active_app,opera.exe | clickstream data example - Tìm trên Google - Opera ,browsing
2025-04-08 17:31:18,active_app,opera.exe | What is Clickstream Analysis? - Opera ,browsing
2025-04-08 17:31:38,active_app,Unknown | Unknown ,other
2025-04-08 17:31:43,active_app,opera.exe | What is Clickstream Analysis? - Opera ,browsing
2025-04-08 17:33:02,keypress,type something | Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-08 17:33:02,keypress,type something | Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-08 17:33:02,keypress,type something | Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-08 17:33:02,keypress,type something | Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-08 17:33:03,active_app,Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-08 17:33:08,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-08 17:33:33,active_app,opera.exe | (3992) クリスタルスノウ / Aqu3ra feat. 初音ミク - YouTube - Opera ,browsing
2025-04-08 17:33:39,active_app,Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-09 08:26:36,active_app,Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-09 08:26:41,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-09 08:26:46,active_app,opera.exe | (4015) YouTube - Opera ,browsing
2025-04-09 08:29:16,active_app,opera.exe | (4015) Act 3 Finale - Episode Heresy Act 3 Week 2 Full Story (Full Quest & Dialogue) [Destiny 2] - YouTube - Opera ,browsing
2025-04-09 08:36:41,active_app,opera.exe | (4015) YouTube - Opera ,browsing
2025-04-09 08:36:46,active_app,opera.exe | (4015) Bài đăng của HuyJay865 - YouTube - Opera ,browsing
2025-04-09 08:36:56,active_app,opera.exe | (4015) Act 3 Finale - Episode Heresy Act 3 Week 2 Full Story (Full Quest & Dialogue) [Destiny 2] - YouTube - Opera ,browsing
2025-04-09 08:37:01,active_app,opera.exe | (4015) 【Sarkaz IS#5】 Mon3tr Becomes a God | A18 Triple Ending 235 - YouTube - Opera ,browsing
2025-04-09 08:37:56,active_app,opera.exe | (4015) YouTube - Opera ,browsing
2025-04-09 08:38:06,active_app,Code.exe | user_logs.csv - pythonProject - Visual Studio Code ,coding
2025-04-09 08:38:16,active_app,opera.exe | (4015) Mirage and 10secs 🆚️ 20 Techrot Babau‼️👾💥🔫🪞#rawframe #warframecommunity #tennocreate #warframe #fyp - YouTube - Opera ,browsing
2025-04-09 08:38:41,active_app,opera.exe | (4015) Wang ling 0000.1% power ☠️ #shorts #anime #dongua #animeedit - YouTube - Opera ,browsing
2025-04-09 08:38:46,active_app,opera.exe | (4015) Deserved for playing Scarlett Witch #marvelrivals - YouTube - Opera ,browsing
2025-04-09 08:38:51,active_app,opera.exe | (4015) ワルプルギスの廻天:SIDEほむらの最後のシーンを逆再生するとほむらの声である言葉を言っています…😭 - YouTube - Opera ,browsing
2025-04-09 08:38:56,active_app,opera.exe | (4015) Maglev Trains #shorts #technology - YouTube - Opera ,browsing
2025-04-09 08:39:01,active_app,opera.exe | (4015) Ceobe Cooking - YouTube - Opera ,browsing
2025-04-09 08:39:06,active_app,opera.exe | (4015) YouTube - Opera ,browsing
2025-04-09 08:39:11,active_app,opera.exe | Projects · Dashboard · GitLab - Opera ,browsing
2025-04-09 08:39:16,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-09 08:39:21,active_app,opera.exe | YouTube - Opera ,browsing
2025-04-09 08:39:26,active_app,opera.exe | (4015) クリスタルスノウ / Aqu3ra feat. 初音ミク - YouTube - Opera ,browsing
2025-04-09 08:39:31,active_app,opera.exe | (4015) YouTube - Opera ,browsing
2025-04-09 08:39:46,active_app,Discord.exe | @PRTS - Discord ,chatting
2025-04-09 08:39:51,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:40:01,active_app,Discord.exe | #🎮┃game-tùm-lum | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:40:06,active_app,Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:40:29,keypress,type something | Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:40:29,keypress,type something | Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:40:30,keypress,type something | Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:42:06,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:42:36,active_app,opera.exe | (4015) All Steve's Houses - A Minecraft Movie - YouTube - Opera ,browsing
2025-04-09 08:43:21,active_app,opera.exe | (4015) 未来へ贈る唄／重音テトSV - YouTube - Opera ,browsing
2025-04-09 08:43:26,active_app,opera.exe | (4015) YouTube - Opera ,browsing
2025-04-09 08:44:21,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:45:11,active_app,Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:45:16,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:45:36,active_app,Discord.exe | #🥘┃bon-appétit | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:45:51,active_app,Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:46:06,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-09 08:46:16,active_app,Code.exe | collect_1.py - pythonProject - Visual Studio Code ,coding
2025-04-09 08:46:46,active_app,opera.exe | suo file - Tìm trên Google - Opera ,browsing
2025-04-09 08:46:51,active_app,opera.exe | Tìm hiểu S3 - AWS (Amazon Simple Storage Service) - Opera ,browsing
2025-04-09 08:46:56,active_app,opera.exe | (1) Facebook - Opera ,browsing
2025-04-09 08:47:37,keypress,type something | opera.exe | (1) Facebook - Opera ,browsing
2025-04-09 08:47:37,keypress,type something | opera.exe | (1) Facebook - Opera ,browsing
2025-04-09 08:47:38,keypress,type something | opera.exe | (1) Facebook - Opera ,browsing
2025-04-09 08:47:41,active_app,ScreenClippingHost.exe | Screen Snipping ,other
2025-04-09 08:47:46,active_app,opera.exe | (1) Facebook - Opera ,browsing
2025-04-09 08:47:51,active_app,Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:52,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
2025-04-09 08:47:53,keypress,type something | Discord.exe | #💀︱backyard-of-fpt | LaggHomies - Discord ,chatting
